program_id,layer_id,program_name,entity,mapping_code,inception,expiry,coverage,layer_signed_exposure,Layer_Signed_Premium_USD,launch_date,Bus Type,bus_family,vehicle_family,orbit,months_on_risk,spacecraft_id,spacecraft_name,bus_manufacturer,prime_manufacturer,placing_basis,on_risk_date,off_risk_date,override_action,sql_igr_qs_rate,XOL_Deductible_USD,XOL_Limit_USD,sql_months_left,sql_ext_qs,sql_net_ext_qs,sql_igr_qs_ceded,sql_net_of_qs,sql_xol_ceded,sql_total_fibl_ceded,sql_net_of_xol,renewed_to_program_id,renewed_from_program_id,renewed_to_status,renewed_to_inception,is_consortium,program_type,underwriting_status,layer_key,per_sc,manual_include,lloyds_bus_type,excluded_reason,on_risk_flag,rpf,leo_months_left,leo_debris_rpf,debris_dr,layer_occ,exposure_usd,equity_pct,s3123_factor,equity_usd,ext_qs,other_ext_ri,net_ext_qs,net_ext,s3123_eligible,s3123_qs,uw_year,igr_qs_rate,igr_qs_ceded,net_of_qs,xol_ceded,total_fibl_ceded,net_of_xol,pf_fihl,pf_ful,pf_fiid,pf_fibl_direct,pf_fibl_ceded,gd_fihl,gd_ful,gd_fiid,gd_fibl_direct,gd_fibl_ceded,sd_fihl,sd_ful,sd_fiid,sd_fibl_direct,sd_fibl_ceded
356133,501625,Vantor Inc.  - (Maxar) Worldview LEO Fleet IO,FUL,ASO,2025-10-09,2026-10-08,In-Orbit,2164947.8314433,125338.5523640921,2007-09-18,BCP 5000,BCP 5000 FAMILY,DELTA I - III ,LEO,12.0,7894.0,WORLDVIEW 1,BALL AEROSPACE AND TECHNOLOGIES CORP (HQ),BALL AEROSPACE AND TECHNOLOGIES CORP (HQ),Direct Open Market,2025-10-09,2026-10-08,,0.5,50000000.0,245000000.0,7.0,432989.56628866005,1731958.2651546402,865979.1325773201,865979.1325773201,0.0,865979.1325773201,865979.1325773201,,325886,,,True,,,356133_501625,2164947.8314433,False,,,1,0.4,7,0.6,0.4,1,2164947.8314433,0.075,0.4166666666666667,67654.61973260313,432989.56628866005,0.0,1731958.26515464,1731958.26515464,True,180412.3192869417,2025,0.5,865979.13257732,865979.13257732,0.0,865979.13257732,865979.13257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865979.1325773201,865979.1325773201,0.0,0.0,432989.56628866005
366022,503971,SPACE42 PLC  Yahsat - In Orbit - Excess,FUL,ASO,2025-12-31,2026-12-31,In-Orbit,9281860.1907158,120389.71476099995,2011-04-22,EUROSTAR E3000,EUROSTAR E3000,ARIANE 5,GEO-GSO,12.0,8529.0,AL YAH 1,Astrium Limited - Stevenage (Part of EADS),Astrium/Thales Alenia Space Consortium,Direct Open Market,2025-12-31,2026-12-31,,0.5,50000000.0,245000000.0,0.0,1856372.0381431598,7425488.152572639,3712744.0762863196,3712744.0762863196,0.0,3712744.0762863196,3712744.0762863196,,330884,,,True,,,366022_503971,9281860.1907158,False,,,1,0.4,0,0.0,0.05,1,9281860.1907158,0.075,0.4166666666666667,290058.1309598687,1856372.0381431598,0.0,7425488.152572639,7425488.152572639,True,773488.3492263167,2025,0.5,3712744.0762863196,3712744.0762863196,0.0,3712744.0762863196,3712744.0762863196,464093.00953578996,464093.00953578996,0.0,0.0,232046.50476789498,1856372.0381431598,1856372.0381431598,0.0,0.0,928186.0190715799,464093.00953578996,464093.00953578996,0.0,0.0,232046.50476789498
366022,503972,SPACE42 PLC  Yahsat - In Orbit - Excess,FUL,ASO,2025-12-31,2026-12-31,In-Orbit,11407869.8778941,150922.7467610394,2012-04-23,EUROSTAR E3000,EUROSTAR E3000,PROTON,GEO-GSO,12.0,8375.0,AL YAH 2,Astrium Limited - Stevenage (Part of EADS),Astrium/Thales Alenia Space Consortium,Direct Open Market,2025-12-31,2026-12-31,,0.5,50000000.0,245000000.0,0.0,2281573.97557882,9126295.90231528,4563147.95115764,4563147.95115764,0.0,4563147.95115764,4563147.95115764,,330884,,,True,,,366022_503972,11407869.8778941,False,,,1,0.4,0,0.0,0.05,1,11407869.8778941,0.075,0.4166666666666667,356495.9336841906,2281573.97557882,0.0,9126295.90231528,9126295.90231528,True,950655.8231578417,2025,0.5,4563147.95115764,4563147.95115764,0.0,4563147.95115764,4563147.95115764,570393.493894705,570393.493894705,0.0,0.0,285196.7469473525,2281573.97557882,2281573.97557882,0.0,0.0,1140786.98778941,570393.493894705,570393.493894705,0.0,0.0,285196.7469473525
366022,503987,SPACE42 PLC  Yahsat - In Orbit - Excess,FUL,ASO,2026-01-05,2026-12-31,In-Orbit,14323252.23216,207687.9999995316,2025-01-04,EUROSTAR NEO,EUROSTAR NEO,"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,8632.0,THURAYA 4-NGS,Airbus Defence and Space (Toulouse),Airbus Defence and Space (Toulouse),Direct Open Market,2026-01-05,2026-12-31,,0.5,50000000.0,245000000.0,0.0,2864650.446432,11458601.785728,5729300.892864,5729300.892864,0.0,5729300.892864,5729300.892864,,330884,,,True,,,366022_503987,14323252.23216,False,,,1,0.4,0,0.0,0.05,1,14323252.23216,0.075,0.5,537121.958706,2864650.446432,0.0,11458601.785728,11458601.785728,True,1432325.223216,2026,0.5,5729300.892864,5729300.892864,0.0,5729300.892864,5729300.892864,716162.611608,716162.611608,0.0,0.0,358081.305804,2864650.446432,2864650.446432,0.0,0.0,1432325.223216,716162.611608,716162.611608,0.0,0.0,358081.305804
366029,503996,SPACE42 PLC  Yahsat - In Orbit - Primary,FUL,ASO,2025-12-31,2026-12-30,In-Orbit,2727599.995454,49368.375116894626,2011-04-22,EUROSTAR E3000,EUROSTAR E3000,ARIANE 5,GEO-GSO,12.0,8529.0,AL YAH 1,Astrium Limited - Stevenage (Part of EADS),Astrium/Thales Alenia Space Consortium,Direct Open Market,2025-12-31,2026-12-30,,0.5,50000000.0,245000000.0,0.0,545519.9990908,2182079.9963632,1091039.9981816,1091039.9981816,0.0,1091039.9981816,1091039.9981816,,330878,,,True,,,366029_503996,2727599.995454,False,,,1,0.4,0,0.0,0.05,1,2727599.995454,0.075,0.4166666666666667,85237.4998579375,545519.9990908,0.0,2182079.9963632,2182079.9963632,True,227299.99962116664,2025,0.5,1091039.9981816,1091039.9981816,0.0,1091039.9981816,1091039.9981816,136379.9997727,136379.9997727,0.0,0.0,68189.99988635,545519.9990908,545519.9990908,0.0,0.0,272759.9995454,136379.9997727,136379.9997727,0.0,0.0,68189.99988635
366029,503997,SPACE42 PLC  Yahsat - In Orbit - Primary,FUL,ASO,2025-12-31,2026-12-30,In-Orbit,3352357.7263714997,58666.045764078925,2012-04-23,EUROSTAR E3000,EUROSTAR E3000,PROTON,GEO-GSO,12.0,8375.0,AL YAH 2,Astrium Limited - Stevenage (Part of EADS),Astrium/Thales Alenia Space Consortium,Direct Open Market,2025-12-31,2026-12-30,,0.5,50000000.0,245000000.0,0.0,670471.5452743,2681886.1810972,1340943.0905486,1340943.0905486,0.0,1340943.0905486,1340943.0905486,,330878,,,True,,,366029_503997,3352357.7263714997,False,,,1,0.4,0,0.0,0.05,1,3352357.7263714997,0.075,0.4166666666666667,104761.17894910937,670471.5452743,0.0,2681886.1810971997,2681886.1810971997,True,279363.1438642917,2025,0.5,1340943.0905485998,1340943.0905485998,0.0,1340943.0905485998,1340943.0905485998,167617.886318575,167617.886318575,0.0,0.0,83808.9431592875,670471.5452743,670471.5452743,0.0,0.0,335235.77263715,167617.886318575,167617.886318575,0.0,0.0,83808.9431592875
366029,503999,SPACE42 PLC  Yahsat - In Orbit - Primary,FUL,ASO,2026-01-04,2026-12-30,In-Orbit,4206181.29624,69313.99999991688,2025-01-04,EUROSTAR NEO,EUROSTAR NEO,"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,8632.0,THURAYA 4-NGS,Airbus Defence and Space (Toulouse),Airbus Defence and Space (Toulouse),Direct Open Market,2026-01-04,2026-12-30,,0.5,50000000.0,245000000.0,0.0,841236.2592480001,3364945.0369920004,1682472.5184960002,1682472.5184960002,0.0,1682472.5184960002,1682472.5184960002,,330878,,,True,,,366029_503999,4206181.29624,False,,,1,0.4,0,0.0,0.05,1,4206181.29624,0.075,0.5,157731.798609,841236.2592480001,0.0,3364945.036992,3364945.036992,True,420618.12962400005,2026,0.5,1682472.518496,1682472.518496,0.0,1682472.518496,1682472.518496,210309.06481200003,210309.06481200003,0.0,0.0,105154.53240600001,841236.2592480001,841236.2592480001,0.0,0.0,420618.12962400005,210309.06481200003,210309.06481200003,0.0,0.0,105154.53240600001
366569,505191,"CPIC CO., LIMITED  - Alsat 3A 3B (LM 2C) (L+12)",FIBL,ASC,2025-12-31,2027-12-31,L + 12 Months,4999968.0,512497.0,2026-01-15,CAST UNKNOWN,UNKNOWN,"LONG MARCH 1, 2, 3, 4",LEO,12.0,37380.0,ALSAT 3A (AERJILIYA YAOGAN-3A),CAST - Chinese Academy of Space Technology,CGWIC - China Great Wall Industry Corp,Direct Open Market,2026-01-15,2027-01-15,,,,,10.0,999993.6000000001,3999974.4000000004,,,0.0,,,,,,,True,,,366569_505191,4999968.0,False,,,1,0.4,10,0.6,0.4,1,4999968.0,0.075,0.4166666666666667,156249.0,999993.6000000001,0.0,3999974.4,3999974.4,True,416664.00000000006,2025,0.0,0.0,3999974.4,0.0,0.0,3999974.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999987.2000000002,0.0,0.0,1999987.2000000002,0.0
366569,505195,"CPIC CO., LIMITED  - Alsat 3A 3B (LM 2C) (L+12)",FIBL,ASC,2025-12-31,2027-12-31,L + 12 Months,4999956.0,512495.0,2026-01-31,CAST 3000E (CS-L3000E),CAST 3000,"LONG MARCH 1, 2, 3, 4",LEO,12.0,37381.0,ALSAT 3B (AERJILIYA YAOGAN-3B),CAST - Chinese Academy of Space Technology,CGWIC - China Great Wall Industry Corp,Direct Open Market,2026-01-31,2027-01-31,,,,,11.0,999991.2000000001,3999964.8000000003,,,0.0,,,,,,,True,,,366569_505195,4999956.0,False,,,1,0.4,10,0.6,0.4,1,4999956.0,0.075,0.4166666666666667,156248.625,999991.2000000001,0.0,3999964.8,3999964.8,True,416663.00000000006,2025,0.0,0.0,3999964.8,0.0,0.0,3999964.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999982.4000000001,0.0,0.0,1999982.4000000001,0.0
367899,508203,PT ASURANSI TUGU PRATAMA INDONESIA TBK  - Telkomsat 113BT (Merah Putih 2) In-Orbit RI,FUL,ASO,2026-02-21,2027-02-20,In-Orbit,6425083.792887441,65005.80454234071,2024-02-20,SPACEBUS 4000B2,SPACEBUS 4000,"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,17299.0,TELKOMSAT 113BT,Thales Alenia Space France (Cannes),Thales Alenia Space France (Cannes),Direct Open Market,2026-02-21,2027-02-20,,0.5,50000000.0,245000000.0,0.0,1285016.7585774884,5140067.034309953,2570033.5171549767,2570033.5171549767,0.0,2570033.5171549767,2570033.5171549767,,334027,,,True,,,367899_508203,6425083.792887441,False,,,1,0.4,0,0.0,0.05,1,6425083.792887441,0.075,0.5,240940.642233279,1285016.7585774884,0.0,5140067.0343099525,5140067.0343099525,True,642508.3792887442,2026,0.5,2570033.5171549763,2570033.5171549763,0.0,2570033.5171549763,2570033.5171549763,321254.1896443721,321254.1896443721,0.0,0.0,160627.09482218605,1285016.7585774884,1285016.7585774884,0.0,0.0,642508.3792887442,321254.1896443721,321254.1896443721,0.0,0.0,160627.09482218605
368892,509838,AGENCIA BOLIVIANA ESPACIAL  TKSAT 1 - In orbit ,FUL,ASO,2025-12-21,2026-12-30,In-Orbit,3092783.5,47661.962151078864,2013-12-20,DFH-4,DFH-4 FAMILY,"LONG MARCH 1, 2, 3, 4",GEO-GSO,12.0,8898.0,TUPAC KATARI,ITS - Institute of Telecommunication Satellites (Part of CAST),CGWIC - China Great Wall Industry Corp,Direct Open Market,2025-12-21,2026-12-30,,0.5,50000000.0,245000000.0,0.0,618556.7000000001,2474226.8000000003,1237113.4000000001,1237113.4000000001,0.0,1237113.4000000001,1237113.4000000001,,368891,,,True,,,368892_509838,3092783.5,False,,,1,0.4,0,0.0,0.05,1,3092783.5,0.075,0.4166666666666667,96649.484375,618556.7000000001,0.0,2474226.8,2474226.8,True,257731.95833333337,2025,0.5,1237113.4,1237113.4,0.0,1237113.4,1237113.4,154639.17500000002,154639.17500000002,0.0,0.0,77319.58750000001,618556.7000000001,618556.7000000001,0.0,0.0,309278.35000000003,154639.17500000002,154639.17500000002,0.0,0.0,77319.58750000001
369418,510955,VANTOR INC.  Legion Satellites In-Orbit Fleet,FUL,ASO,2026-02-05,2027-02-04,In-Orbit,4411771.17624,42585.9999999804,2024-05-02,MAXAR 500 (LEGION (SSL-500)),MAXAR 500 (LEGION (SSL-500)) FAMILY,"FALCON 9, 5 & HEAVY",LEO,12.0,12485.0,WORLDVIEW LEGION-1,Maxar Space Systems,Maxar Space Systems,Direct Open Market,2026-02-05,2027-02-04,,0.5,50000000.0,245000000.0,11.0,882354.235248,3529416.940992,1764708.470496,1764708.470496,0.0,1764708.470496,1764708.470496,,,,,True,,,369418_510955,4411771.17624,False,,,1,0.4,11,0.6,0.4,1,4411771.17624,0.075,0.5,165441.41910899998,882354.235248,0.0,3529416.940992,3529416.940992,True,441177.117624,2026,0.5,1764708.470496,1764708.470496,0.0,1764708.470496,1764708.470496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764708.470496,1764708.470496,0.0,0.0,882354.235248
369418,510966,VANTOR INC.  Legion Satellites In-Orbit Fleet,FUL,ASO,2026-02-05,2027-02-04,In-Orbit,4411771.17624,42585.9999999804,2025-02-04,MAXAR 500 (LEGION (SSL-500)),MAXAR 500 (LEGION (SSL-500)) FAMILY,"FALCON 9, 5 & HEAVY",LEO,12.0,12040.0,WORLDVIEW LEGION-6,Maxar Space Systems,Maxar Space Systems,Direct Open Market,2026-02-05,2027-02-04,,0.5,50000000.0,245000000.0,11.0,882354.235248,3529416.940992,1764708.470496,1764708.470496,0.0,1764708.470496,1764708.470496,,,,,True,,,369418_510966,4411771.17624,False,,,1,0.4,11,0.6,0.4,1,4411771.17624,0.075,0.5,165441.41910899998,882354.235248,0.0,3529416.940992,3529416.940992,True,441177.117624,2026,0.5,1764708.470496,1764708.470496,0.0,1764708.470496,1764708.470496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764708.470496,1764708.470496,0.0,0.0,882354.235248
369418,510967,VANTOR INC.  Legion Satellites In-Orbit Fleet,FUL,ASO,2026-02-05,2027-02-04,In-Orbit,4411771.17624,42585.9999999804,2025-02-04,MAXAR 500 (LEGION (SSL-500)),MAXAR 500 (LEGION (SSL-500)) FAMILY,"FALCON 9, 5 & HEAVY",LEO,12.0,12489.0,WORLDVIEW LEGION-5,Maxar Space Systems,Maxar Space Systems,Direct Open Market,2026-02-05,2027-02-04,,0.5,50000000.0,245000000.0,11.0,882354.235248,3529416.940992,1764708.470496,1764708.470496,0.0,1764708.470496,1764708.470496,,,,,True,,,369418_510967,4411771.17624,False,,,1,0.4,11,0.6,0.4,1,4411771.17624,0.075,0.5,165441.41910899998,882354.235248,0.0,3529416.940992,3529416.940992,True,441177.117624,2026,0.5,1764708.470496,1764708.470496,0.0,1764708.470496,1764708.470496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764708.470496,1764708.470496,0.0,0.0,882354.235248
369418,510968,VANTOR INC.  Legion Satellites In-Orbit Fleet,FUL,ASO,2026-02-05,2027-02-04,In-Orbit,4411771.17624,42585.9999999804,2024-08-15,MAXAR 500 (LEGION (SSL-500)),MAXAR 500 (LEGION (SSL-500)) FAMILY,"FALCON 9, 5 & HEAVY",LEO,12.0,12488.0,WORLDVIEW LEGION-4,Maxar Space Systems,Maxar Space Systems,Direct Open Market,2026-02-05,2027-02-04,,0.5,50000000.0,245000000.0,11.0,882354.235248,3529416.940992,1764708.470496,1764708.470496,0.0,1764708.470496,1764708.470496,,,,,True,,,369418_510968,4411771.17624,False,,,1,0.4,11,0.6,0.4,1,4411771.17624,0.075,0.5,165441.41910899998,882354.235248,0.0,3529416.940992,3529416.940992,True,441177.117624,2026,0.5,1764708.470496,1764708.470496,0.0,1764708.470496,1764708.470496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764708.470496,1764708.470496,0.0,0.0,882354.235248
369418,510969,VANTOR INC.  Legion Satellites In-Orbit Fleet,FUL,ASO,2026-02-05,2027-02-04,In-Orbit,4411771.17624,42585.9999999804,2024-08-15,MAXAR 500 (LEGION (SSL-500)),MAXAR 500 (LEGION (SSL-500)) FAMILY,"FALCON 9, 5 & HEAVY",LEO,12.0,12487.0,WORLDVIEW LEGION-3,Maxar Space Systems,Maxar Space Systems,Direct Open Market,2026-02-05,2027-02-04,,0.5,50000000.0,245000000.0,11.0,882354.235248,3529416.940992,1764708.470496,1764708.470496,0.0,1764708.470496,1764708.470496,,,,,True,,,369418_510969,4411771.17624,False,,,1,0.4,11,0.6,0.4,1,4411771.17624,0.075,0.5,165441.41910899998,882354.235248,0.0,3529416.940992,3529416.940992,True,441177.117624,2026,0.5,1764708.470496,1764708.470496,0.0,1764708.470496,1764708.470496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764708.470496,1764708.470496,0.0,0.0,882354.235248
369418,510970,VANTOR INC.  Legion Satellites In-Orbit Fleet,FUL,ASO,2026-02-05,2027-02-04,In-Orbit,4411771.17624,42585.9999999804,2024-05-02,MAXAR 500 (LEGION (SSL-500)),MAXAR 500 (LEGION (SSL-500)) FAMILY,"FALCON 9, 5 & HEAVY",LEO,12.0,12486.0,WORLDVIEW LEGION-2,Maxar Space Systems,Maxar Space Systems,Direct Open Market,2026-02-05,2027-02-04,,0.5,50000000.0,245000000.0,11.0,882354.235248,3529416.940992,1764708.470496,1764708.470496,0.0,1764708.470496,1764708.470496,,,,,True,,,369418_510970,4411771.17624,False,,,1,0.4,11,0.6,0.4,1,4411771.17624,0.075,0.5,165441.41910899998,882354.235248,0.0,3529416.940992,3529416.940992,True,441177.117624,2026,0.5,1764708.470496,1764708.470496,0.0,1764708.470496,1764708.470496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764708.470496,1764708.470496,0.0,0.0,882354.235248
360737,516619,MEASAT Communication Systems Sdn Bhd  MEASAT-3a & -3b  IO,FUL,ASO,2025-12-31,2026-12-30,In-Orbit,494845.36,0.0,2009-06-21,GEOSTAR 2 (STAR 2),GEOSTAR 2 (ORIG. STAR 2) FAMILY,ZENIT & SEA LAUNCH,GEO-GSO,12.0,4142.0,MEASAT 3A (1R),Orbital Sciences Corporation,Orbital Sciences Corporation,Direct Open Market,2025-12-31,2026-12-30,,0.5,50000000.0,245000000.0,0.0,86724.1235668,346896.4942672,173448.2471336,173448.2471336,0.0,173448.2471336,173448.2471336,,328932,,,True,,,360737_516619,494845.36,False,,,1,0.4,0,0.0,0.05,1,494845.36,0.075,0.4166666666666667,15463.917499999998,98969.072,0.0,395876.288,395876.288,True,41237.113333333335,2025,0.5,197938.144,197938.144,0.0,197938.144,197938.144,24742.268,24742.268,0.0,0.0,12371.134,98969.072,98969.072,0.0,0.0,49484.536,24742.268,24742.268,0.0,0.0,12371.134
360737,516620,MEASAT Communication Systems Sdn Bhd  MEASAT-3a & -3b  IO,FUL,ASO,2025-12-31,2026-12-31,In-Orbit,2628865.97,0.0,2014-09-11,EUROSTAR E3000L,EUROSTAR E3000,ARIANE 5,GEO-GSO,12.0,9181.0,MEASAT 3B,Airbus Defence and Space (Toulouse),Airbus Defence and Space (Toulouse),Direct Open Market,2025-12-31,2026-12-31,,0.5,50000000.0,245000000.0,0.0,460721.93737646,1842887.74950584,921443.87475292,921443.87475292,0.0,921443.87475292,921443.87475292,,328932,,,True,,,360737_516620,2628865.97,False,,,1,0.4,0,0.0,0.05,1,2628865.97,0.075,0.4166666666666667,82152.0615625,525773.194,0.0,2103092.776,2103092.776,True,219072.16416666668,2025,0.5,1051546.388,1051546.388,0.0,1051546.388,1051546.388,131443.2985,131443.2985,0.0,0.0,65721.64925,525773.194,525773.194,0.0,0.0,262886.597,131443.2985,131443.2985,0.0,0.0,65721.64925
373475,518720,AIRBUS DEFENCE AND SPACE SAS  Airbus UHF Payload (Eutelsat 36D),FIID,ASO,2026-03-31,2027-03-30,In-Orbit,5495509.982097982,82433.27812915522,2024-03-30,EUROSTAR NEO,EUROSTAR NEO,"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,16310.0,EUTELSAT 36D,Airbus Defence and Space (Toulouse),Airbus Defence and Space (Toulouse),Direct Open Market,2026-03-31,2027-03-30,,0.85,7500000.0,72500000.0,0.0,1099101.9964195965,4396407.985678386,3736946.787826628,659461.197851758,0.0,3736946.787826628,659461.197851758,,340272,,,True,,,373475_518720,5495509.982097982,False,,,1,0.4,0,0.0,0.05,1,5495509.982097982,0.075,0.5,206081.62432867434,1099101.9964195965,0.0,4396407.985678386,4396407.985678386,True,549550.9982097982,2026,0.85,3736946.787826628,659461.197851758,0.0,3736946.787826628,659461.197851758,274775.4991048991,0.0,274775.4991048991,0.0,233559.17423916428,1099101.9964195965,0.0,1099101.9964195965,0.0,934236.6969566571,274775.4991048991,0.0,274775.4991048991,0.0,233559.17423916428
373574,518936,AVANTI HYLAS 2 CYPRUS LIMITED  - Hylas 2 IO,FIID,ASO,2026-03-10,2027-03-09,In-Orbit,2352960.0,39341.4912,2012-08-02,GEOSTAR 2.4E,GEOSTAR 2 (ORIG. STAR 2) FAMILY,ARIANE 5,GEO-GSO,12.0,8948.0,HYLAS 2,Orbital Sciences Corporation,Orbital Sciences Corporation,Direct Open Market,2026-03-10,2027-03-09,,0.85,7500000.0,72500000.0,0.0,470592.0,1882368.0,1600012.8,282355.20000000007,0.0,1600012.8,282355.20000000007,,339101,,,True,,,373574_518936,2352960.0,False,,,1,0.4,0,0.0,0.05,1,2352960.0,0.075,0.5,88236.0,470592.0,0.0,1882368.0,1882368.0,True,235296.0,2026,0.85,1600012.8,282355.19999999995,0.0,1600012.8,282355.19999999995,117648.0,0.0,117648.0,0.0,100000.8,470592.0,0.0,470592.0,0.0,400003.2,117648.0,0.0,117648.0,0.0,100000.8
373994,519791,SKY PERFECT JSAT CORPORATION  - JCSAT-17 IO (Primary),FUL,ASO,2026-02-20,2027-02-19,In-Orbit,7234858.015401279,123716.07513737745,2020-02-18,LM 2100,LM 2100/A2100 FAMILY,ARIANE 5,GEO-GSO,12.0,10620.0,JCSAT-17,Lockheed Martin Commercial Space Systems,Lockheed Martin Space Systems,Direct Open Market,2026-02-20,2027-02-19,,0.5,50000000.0,245000000.0,0.0,1446971.603080256,5787886.412321024,2893943.206160512,2893943.206160512,0.0,2893943.206160512,2893943.206160512,,333730,,,True,,,373994_519791,7234858.015401279,False,,,1,0.4,0,0.0,0.05,1,7234858.015401279,0.075,0.5,271307.1755775479,1446971.603080256,0.0,5787886.412321023,5787886.412321023,True,723485.801540128,2026,0.5,2893943.2061605114,2893943.2061605114,0.0,2893943.2061605114,2893943.2061605114,361742.900770064,361742.900770064,0.0,0.0,180871.450385032,1446971.603080256,1446971.603080256,0.0,0.0,723485.801540128,361742.900770064,361742.900770064,0.0,0.0,180871.450385032
374038,519865,SKY PERFECT JSAT CORPORATION  - JCSAT-17 IO (Excess),FUL,ASO,2026-02-20,2027-02-19,In-Orbit,15023608.800150774,169397.15941726344,2020-02-18,LM 2100,LM 2100/A2100 FAMILY,ARIANE 5,GEO-GSO,12.0,10620.0,JCSAT-17,Lockheed Martin Commercial Space Systems,Lockheed Martin Space Systems,Direct Open Market,2026-02-20,2027-02-19,,0.5,50000000.0,245000000.0,0.0,3004721.760030155,12018887.04012062,6009443.52006031,6009443.52006031,0.0,6009443.52006031,6009443.52006031,,333733,,,True,,,374038_519865,15023608.800150774,False,,,1,0.4,0,0.0,0.05,1,15023608.800150774,0.075,0.5,563385.330005654,3004721.760030155,0.0,12018887.04012062,12018887.04012062,True,1502360.8800150775,2026,0.5,6009443.52006031,6009443.52006031,0.0,6009443.52006031,6009443.52006031,751180.4400075388,751180.4400075388,0.0,0.0,375590.2200037694,3004721.760030155,3004721.760030155,0.0,0.0,1502360.8800150775,751180.4400075388,751180.4400075388,0.0,0.0,375590.2200037694
375192,522248,AVANTI SPACE LIMITED  - Hylas 1 - IO,FUL,ASO,2026-03-10,2027-03-09,In-Orbit,1352952.0,27600.2208,2010-11-26,I-2K (I-2000),I-2K (I-2000),ARIANE 5,GEO-GSO,12.0,8296.0,HYLAS 1,U. R. Rao Satellite Centre (URSC),Astrium Satellites SAS (Toulouse) (Part of EADS),Direct Open Market,2026-03-10,2027-03-09,,0.5,50000000.0,245000000.0,0.0,270590.4,1082361.6,541180.8,541180.8,0.0,541180.8,541180.8,,339034,,,True,,,375192_522248,1352952.0,False,,,1,0.4,0,0.0,0.05,1,1352952.0,0.075,0.5,50735.7,270590.4,0.0,1082361.6,1082361.6,True,135295.2,2026,0.5,541180.8,541180.8,0.0,541180.8,541180.8,67647.6,67647.6,0.0,0.0,33823.8,270590.4,270590.4,0.0,0.0,135295.2,67647.6,67647.6,0.0,0.0,33823.8
377845,526548,ASTRANIS SPACE TECHNOLOGIES CORP.  - Block 2 In Orbit,FUL,ASO,2026-02-27,2027-02-26,In-Orbit,563838.62832,42287.99999952888,2024-12-29,OMEGA MicroGEO (Astranis) BLOCK 2,OMEGA MicroGEO (Astranis),"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,17110.0,ANUVU 1 (NUVIEW A),Astranis,Astranis,Direct Open Market,2026-02-27,2027-02-26,,0.5,50000000.0,245000000.0,0.0,112767.72566400001,451070.90265600005,225535.45132800002,225535.45132800002,0.0,225535.45132800002,225535.45132800002,,,,,True,,,377845_526548,563838.62832,False,,,1,0.4,0,0.0,0.05,1,563838.62832,0.075,0.5,21143.948562,112767.72566400001,0.0,451070.902656,451070.902656,True,56383.862832000006,2026,0.5,225535.451328,225535.451328,0.0,225535.451328,225535.451328,28191.931416000003,28191.931416000003,0.0,0.0,14095.965708000002,112767.72566400001,112767.72566400001,0.0,0.0,56383.862832000006,28191.931416000003,28191.931416000003,0.0,0.0,14095.965708000002
377845,526549,ASTRANIS SPACE TECHNOLOGIES CORP.  - Block 2 In Orbit,FUL,ASO,2026-02-27,2027-02-26,In-Orbit,563838.62832,42287.99999952888,2024-12-29,OMEGA MicroGEO (Astranis) BLOCK 2,OMEGA MicroGEO (Astranis),"FALCON 9, 5 & HEAVY",GEO-GSO,12.0,17111.0,ANUVU 2 (NUVIEW B),Astranis,Astranis,Direct Open Market,2026-02-27,2027-02-26,,0.5,50000000.0,245000000.0,0.0,112767.72566400001,451070.90265600005,225535.45132800002,225535.45132800002,0.0,225535.45132800002,225535.45132800002,,,,,True,,,377845_526549,563838.62832,False,,,1,0.4,0,0.0,0.05,1,563838.62832,0.075,0.5,21143.948562,112767.72566400001,0.0,451070.902656,451070.902656,True,56383.862832000006,2026,0.5,225535.451328,225535.451328,0.0,225535.451328,225535.451328,28191.931416000003,28191.931416000003,0.0,0.0,14095.965708000002,112767.72566400001,112767.72566400001,0.0,0.0,56383.862832000006,28191.931416000003,28191.931416000003,0.0,0.0,14095.965708000002
